Track,Album Name,Artist,Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,SiriusXM Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Pandora Streams,Pandora Track Stations,Shazam Counts,Explicit Track,Release Year,Total_Popularity_Score,Cross_Platform_Count,Release_Year,Artist_Song_Count,YouTube_Engagement_Rate,TikTok_Engagement_Rate
"Tiago PZK: Bzrp Music Sessions, Vol. 48","Tiago PZK: Bzrp Music Sessions, Vol. 48",Bizarrap,12/29/2021,UYB282101025,3539,22.9,454467740.0,75230.0,11893074.0,67.0,35155710.0,250394.0,2.0,2248.0,13072.0,98142716.0,18.0,21338.0,86.0,8.0,55493.0,9.0,16653.0,94.0,826070.0,0,2021,0.03610041,1,2021.0,17,0.0071224556,749.6667
Hands up!,Hands up!,6arelyhuman,12/10/2022,QZTB32254226,3533,22.9,144555120.0,30542.0,5116146.0,35.0,26566932.0,480339.0,160061.0,60350180.0,381921701.0,98142716.0,28.0,5953.5,86.0,15.0,237120.5,17.0,570698.0,2783.0,544824.0,1,2022,0.01265373,0,2022.0,2,0.01808037,377.0425
Buenas,Buenas,Quevedo,9/22/2023,BK4DA2318657,3529,22.9,108163944.0,22023.0,7264376.0,67.0,17211452.0,202291.0,12100.0,1978266.0,23664790.0,1117763.0,9.0,5991.0,86.0,8.0,327123.0,7.0,67514.0,23.0,130949.0,0,2023,0.008800566,0,2023.0,7,0.011753337,163.47963
STUPID IN LOVE (feat. HUH YUNJIN of LE SSERAFIM),STUPID IN LOVE (feat. HUH YUNJIN of LE SSERAFIM) - Single,MAX,2/9/2024,USWB12400075,3537,22.9,72492340.0,5624.0,10655675.0,67.0,19013960.0,630558.0,182200.0,26534406.0,265917250.0,1025963249.0,20.0,1971.0,22.0,9.0,73615.0,14.0,6020190.0,1002.0,193722.0,0,2024,0.0064088623,0,2024.0,1,0.03316295,145.63261
Let Her Go,All The Little Lights,Passenger,1/1/2012,GBMQN1100004,3534,22.9,2252713500.0,205647.0,46729104.0,73.0,423531200.0,4118839.0,244760.0,66168930.0,641996440.0,78846239.0,192.0,1578.0,288.0,103.0,865488.0,13.0,12735768.5,7832.0,33584600.0,0,2012,0.18497343,3,2012.0,2,0.009724998,270.34097
Put Your Records On,Put Your Records On,Ritt Momney,4/24/2020,USQX92004148,3561,22.8,600521340.0,79793.0,18207064.0,65.0,50025070.0,705508.0,11463.0,10517561.0,79947183.0,1703122.0,95.0,169082.0,400.0,35.0,199939.0,15.0,74483821.0,22547.0,2448945.0,0,2020,0.04792437,1,2020.0,1,0.014103108,917.4426
So Am I,So Am I,Ava Max,3/7/2019,USAT21900569,3558,22.8,570046000.0,57702.0,10099210.0,66.0,368297730.0,4429234.0,233355.0,26434188.0,218968895.0,327698772.0,36.0,103692.0,23.0,18.0,46637.0,18.0,37671421.0,37562.0,4651739.0,0,2019,0.0522773,3,2019.0,9,0.0120262345,113.27838
Slide,Slide,Calvin Harris,2/24/2017,GBARL1700262,3555,22.8,1044359000.0,165916.0,41514442.0,69.0,37191230.0,380168.0,65020.0,31332916.0,323428098.0,402464.0,255.0,31180.0,90.0,83.0,635921.0,30.0,144832941.0,101066.0,8401595.0,1,2017,0.08251281,1,2017.0,17,0.010222006,481.88916
Feel Good Inc.,Demon Days,Gorillaz,5/23/2005,GBAYE0500172,3548,22.8,1407382500.0,357484.0,72604627.0,78.0,1211241900.0,10819604.0,337277.0,152628020.0,1396761942.0,519221456.0,18.0,126129.0,172.0,131.0,1995709.0,90.0,12735768.5,7832.0,854584.0,0,2005,0.1364741,3,2005.0,4,0.008932655,452.5288
Me And My Broken Heart,Power Hits 2014,Rixton,1/1/2014,USUM71401800,3563,22.8,733931260.0,115255.0,27152345.0,71.0,535025000.0,4702620.0,293382.0,6037735.0,47138593.0,376872478.0,27.0,20296.0,138.0,22.0,58749.0,4.0,499999791.0,176815.0,6889166.0,0,2014,0.06815175,3,2014.0,1,0.008789536,20.579706
"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",Perfect Ten,Mustard,6/28/2019,USUM71911804,3566,22.8,332224930.0,90422.0,12036582.0,58.0,33056892.0,353473.0,51790.0,29352132.0,210052450.0,688339.0,20.0,35.0,86.0,17.0,7734.0,1.0,6474132.0,9732.0,722682.0,1,2019,0.026957111,1,2019.0,3,0.010692898,566.74194
Bachpan Ka Pyaar,Bachpan Ka Pyaar,Badshah,8/11/2021,INUM72100052,3565,22.8,25893884.0,3377.0,711026.0,46.0,535109570.0,7807029.0,182200.0,26534406.0,265917250.0,159702368.0,2.0,664.0,86.0,1.0,509.0,7.0,759.0,7832.0,88942.0,0,2021,0.013320332,1,2021.0,9,0.014589591,145.63261
Lo Aprendï¿½ï¿½ de Ti - HA-ASH Primera Fila - Hecho Realidad [En V,HA-ASH Primera Fila - Hecho Realidad,Ha*Ash,11/11/2014,MXF011400346,3560,22.8,296711140.0,17197.0,13770893.0,67.0,1599246300.0,4273511.0,144200.0,3933137.0,78337323.0,5228835.0,10.0,6169.0,86.0,17.0,92845.0,3.0,27669036.0,46691.0,970443.0,0,2014,0.055815,2,2014.0,1,0.0026722038,27.275387
GIRL LIKE ME,Translation,Black Eyed Peas,6/18/2020,USSM12003440,3547,22.8,529404380.0,74777.0,20137742.0,62.0,53885410.0,433692.0,196204.0,74062960.0,583303862.0,98142716.0,111.0,125643.0,16.0,65.0,1728539.0,36.0,61848715.0,25690.0,4139682.0,1,2020,0.043368742,2,2020.0,6,0.008048431,377.47745
Blinding Lights - Instrumental,Blinding Lights,The Weeknd,9/11/2020,USUG12003586,3553,22.8,5191059.0,1333.0,1102247.0,35.0,685599300.0,5046214.0,86612.0,34207190.0,490367040.0,18293.0,1.0,495.0,86.0,15.0,237120.5,17.0,75074.0,1303.0,854584.0,0,2020,0.014890678,1,2020.0,31,0.0073602977,394.94293
Wildest Dreams (Taylor's Version),Wildest Dreams (Taylor's Version),Taylor Swift,9/17/2021,USUG12103658,3550,22.8,732118600.0,62990.0,35314187.0,69.0,31242374.0,533953.0,182200.0,26534406.0,265917250.0,98142716.0,74.0,24287.0,86.0,11.0,293175.0,59.0,47562205.0,14217.0,982971.0,0,2021,0.058013733,1,2021.0,63,0.017090699,145.63261
Here With Me,Here With Me,Marshmello,3/8/2019,USUG11900610,3564,22.8,676451700.0,70317.0,19641164.0,66.0,211922060.0,2621667.0,330309.0,12206145.0,89270256.0,342543929.0,103.0,68308.0,12.0,22.0,66074.0,54.0,157500720.0,65709.0,3705612.0,0,2019,0.057166062,3,2019.0,14,0.012370907,36.953606
Ain't Your Mama,Ain't Your Mama,Jennifer Lopez,4/7/2016,USSM11602625,3562,22.8,478791360.0,58453.0,15619408.0,63.0,964694100.0,6231853.0,512763.0,28874188.0,281205271.0,208345707.0,55.0,53264.0,36.0,64.0,394903.0,12.0,17832312.0,37983.0,4680196.0,0,2016,0.05738657,3,2016.0,3,0.0064599277,56.310875
Rock My Body,Rock My Body (with INNA & Sash!),R3HAB,4/28/2023,AEA2D2300315,3545,22.8,155454910.0,26701.0,54553074.0,73.0,49199016.0,427756.0,535.0,81509.0,2164944.0,342422383.0,35.0,5953.5,2.0,52.0,2671845.0,11.0,17898.0,72.0,1341106.0,0,2023,0.013108698,0,2023.0,2,0.0086944215,152.07089
TWINNEM,TWINNEM,Coi Leray,9/20/2021,USUM72115284,3557,22.8,34116350.0,10084.0,1619073.0,42.0,73393040.0,1278586.0,2426688.0,716422700.0,6661617341.0,305361285.0,10.0,966.0,1051.0,4.0,4708.0,8.0,13112166.0,6871.0,1061424.0,1,2021,0.014327995,1,2021.0,2,0.017421093,295.2264
Mood,Mood,Makar,8/5/2022,QZMEN2295194,3551,22.8,86132200.0,50326.0,3786319.0,55.0,43654804.0,405433.0,204570.0,22270480.0,397336191.0,12171024.0,12.0,19437.0,86.0,5.0,54477.0,2.0,327586.0,92.0,1548192.0,1,2022,0.007913446,1,2022.0,1,0.009287271,108.8643
TU$$I (with Dei V),TU$$I (with Dei V),YOVNGCHIMI,10/20/2023,QZWA32200398,3549,22.8,94305896.0,11356.0,9053525.0,72.0,48837884.0,316446.0,24000.0,8394951.0,73323706.0,181125928.0,6.0,16.0,86.0,2.0,28415.0,5.0,349115.0,82.0,203793.0,1,2023,0.008458622,0,2023.0,1,0.0064795394,349.7751
"Duki: Bzrp Music Sessions, Vol. 50","Duki: Bzrp Music Sessions, Vol. 50",Bizarrap,11/16/2022,UYB282201029,3554,22.8,158017950.0,35544.0,6481114.0,62.0,112378480.0,3043988.0,33800.0,25195708.0,227308261.0,1218277.0,8.0,2244.0,86.0,10.0,164441.0,14.0,12735768.5,7832.0,137614.0,0,2022,0.014955076,0,2022.0,17,0.027086938,745.41315
Tell Me What You Want,Tell Me What You Want - Single,Oden & Fatzo,6/14/2024,GBCPZ2423268,3546,22.8,239850720.0,8.0,3490536.0,67.0,148269620.0,1257935.0,182200.0,26534406.0,265917250.0,98142716.0,6.0,5953.5,86.0,4.0,6379165.0,6.0,12735768.5,7832.0,854584.0,0,2024,0.022078115,0,2024.0,1,0.008484112,145.63261
KABUKI,KABUKI,Cuckoo Coco,3/25/2023,AUMEV2314402,3544,22.8,239850720.0,32312.5,13259481.0,67.0,254288200.0,617991.0,182200.0,26534406.0,265917250.0,98142716.0,28.0,18.0,86.0,15.0,237120.5,17.0,12735768.5,7832.0,854584.0,1,2023,0.024243163,1,2023.0,1,0.0024302818,145.63261
The Bones,GIRL...The Bones,Maren Morris,2/22/2019,USG4X1800054,3556,22.8,461420000.0,32656.0,13523577.0,63.0,97498340.0,724848.0,46959.0,14368835.0,123888567.0,506561773.0,85.0,382468.0,276.0,15.0,22687.0,67.0,225439269.0,77764.0,2469386.0,0,2019,0.038118806,1,2019.0,1,0.0074344757,305.98032
Good News,Good News,Mac Miller,1/9/2020,USWB11801008,3567,22.8,447761900.0,116525.0,15419745.0,64.0,183169000.0,2032885.0,95825.0,43407150.0,367511487.0,2621984.0,57.0,4887.0,31.0,42.0,201584.0,7.0,13228033.0,16924.0,666198.0,0,2020,0.039217312,2,2020.0,3,0.011098417,452.97888
Sin Seï¿½ï,Sin Seï¿½ï,Quevedo,7/22/2022,ZZOPM2235984,3559,22.8,281829020.0,58130.0,8587722.0,62.0,49681284.0,476250.0,182200.0,26534406.0,265917250.0,309611524.0,14.0,4820.0,86.0,8.0,26602.0,2.0,110512.0,7832.0,479341.0,0,2022,0.023333022,1,2022.0,7,0.009586125,145.63261
Mejor Que Yo,Mejor Que Yo - Single,Anuel AA,5/4/2023,QM6N22374183,3552,22.8,81623096.0,18046.0,6605054.0,59.0,109132920.0,1146510.0,182200.0,26534406.0,265917250.0,98142716.0,18.0,3065.0,86.0,2.0,4440.0,18.0,3900142.0,880.0,231295.0,1,2023,0.0089600915,0,2023.0,13,0.010505638,145.63261
Wiggle (feat. Snoop Dogg),Talk Dirty,Jason Derulo,9/10/2013,USWB11400672,3568,22.8,458706560.0,72270.0,18270302.0,58.0,329962270.0,1714163.0,1969612.0,150122220.0,1599868506.0,202089.0,41.0,7255.0,87.0,31.0,120756.0,11.0,204684240.0,736509.0,10208674.0,0,2013,0.04458248,3,2013.0,11,0.0051950305,76.21915
Evoque Prata,Evoque Prata,MC MENOR HR,9/9/2022,BCA2A2200128,3595,22.7,224150670.0,33067.0,14383640.0,58.0,105711690.0,630231.0,330044.0,15466674.0,279699428.0,176591291.0,7.0,648.0,86.0,33.0,191110.0,5.0,12735768.5,7832.0,300617.0,1,2022,0.019829536,1,2022.0,1,0.0059618005,46.86232
Last Heartbreak Song,The Year I Turned 21,Ayra Starr,5/30/2024,USUG12402960,3580,22.7,6073281.0,592.0,22270490.0,67.0,3597876.0,151835.0,182200.0,26534406.0,265917250.0,32844745.0,61.0,184.0,86.0,17.0,1458694.0,65.0,126908.0,23.0,102468.0,0,2024,0.0009229942,0,2024.0,4,0.042201553,145.63261
MIDDLE CHILD,TrapStar Turnt PopStar,PnB Rock,5/2/2019,USAT21901942,3590,22.7,143152820.0,37044.0,3705069.0,53.0,111536750.0,1932048.0,21064.0,7419600.0,56902607.0,15229934.0,2.0,251.0,86.0,3.0,2963.0,1.0,1974367.0,15412.0,172456.0,1,2019,0.013528143,0,2019.0,1,0.017322084,352.22412
Pakistan,Pakistan,D-Block Europe,6/29/2023,USZXT2351612,3594,22.7,43844756.0,25855.0,2553452.0,56.0,15389226.0,98631.0,182200.0,30.0,1420.0,294.0,10.0,1580.0,86.0,6.0,248548.0,6.0,304.0,14.0,101226.0,1,2023,0.003727698,0,2023.0,2,0.006409159,0.00017014176
Beat the Odds,Beat the Odds,Lil Tjay,8/26/2022,USSM12207337,3575,22.7,115581470.0,49847.0,5823632.0,60.0,46251840.0,946512.0,19042.0,11669063.0,93356963.0,231265850.0,16.0,38261.0,1424.0,8.0,48742.0,7.0,8878298.0,2816.0,359642.0,1,2022,0.010108711,0,2022.0,7,0.02046433,612.7745
Barely Breathing,Barely Breathing,Grant Averill,10/22/2021,TCAFW2108079,3582,22.7,1479227.0,616.0,19001.0,35.0,105953.0,2195.0,3501522.0,290886980.0,5235190320.0,98142716.0,28.0,30.0,86.0,15.0,237120.5,17.0,12735768.5,7832.0,126537.0,0,2021,0.0042478135,1,2021.0,1,0.020725975,83.07441
All Around The World (La La La),All Around The World (La La La),R3HAB,4/5/2019,NLW4L1900121,3571,22.7,654965760.0,124386.0,40611935.0,68.0,147035490.0,1383677.0,532715.0,150205400.0,1859282676.0,27772087.0,87.0,34490.0,1.0,117.0,793184.0,23.0,1604779.0,1078.0,3047102.0,0,2019,0.05612779,2,2019.0,2,0.009410503,281.96152
"You're On Your Own, Kid",Midnights,Taylor Swift,10/21/2022,USUG12205711,3585,22.7,587555600.0,34908.0,21579957.0,72.0,43130764.0,357803.0,77652.0,54962930.0,342958656.0,98142716.0,13.0,1087.0,2.0,3.0,22755.0,9.0,7967496.0,5328.0,364310.0,0,2022,0.047405254,1,2022.0,63,0.008295796,707.80176
ýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýý (My head is spinning like a screw),ýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýý,kostromin,2/2/2021,QM4TW2159341,3578,22.7,116542330.0,41062.0,3658542.0,35.0,115229170.0,2436482.0,1844500.0,547119600.0,3964454629.0,1169307.0,9.0,1.0,86.0,3.0,3117.0,17.0,1082032.0,1887.0,3536203.0,1,2021,0.019195516,1,2021.0,1,0.021144671,296.622
Already Rich,Already Rich,Yeat,5/3/2023,USUM72306884,3592,22.7,156047760.0,31578.0,4170271.0,70.0,13251602.0,156992.0,195434.0,26190022.0,273007809.0,83289.0,1.0,12.0,507.0,15.0,237120.5,17.0,637800.0,1448.0,252675.0,1,2023,0.012791498,1,2023.0,11,0.011847095,134.00887
Bandana,Bandana - Single,Shubh,3/29/2024,INW262400703,3576,22.7,41479960.0,1644.0,5818260.0,72.0,25606312.0,481855.0,182200.0,26534406.0,265917250.0,98142716.0,14.0,95.0,86.0,15.0,237120.5,6.0,10806.0,2.0,60404.0,0,2024,0.004129021,0,2024.0,8,0.01881786,145.63261
ýýýýýýýýýýýýýýý,ýýýýýýýýýýýýýýý,Mrs. GREEN APPLE,4/11/2024,JPPO02401026,3573,22.7,26222604.0,921.0,7492428.0,74.0,23049880.0,275676.0,6375.0,26534406.0,265917250.0,98142716.0,30.0,255.0,86.0,15.0,237120.5,3.0,26690.0,7832.0,59611.0,0,2024,0.002888955,0,2024.0,1,0.011960018,4161.607
Bruises,Bruises,Lewis Capaldi,3/31/2017,GBKPL1778698,3570,22.7,1135588400.0,132498.0,38683695.0,73.0,375823940.0,3028107.0,119383.0,13112648.0,120059618.0,14015244.0,69.0,30368.0,86.0,33.0,92939.0,9.0,59654253.0,65711.0,2299610.0,0,2017,0.09627209,2,2017.0,8,0.008057252,109.8359
exile (feat. Bon Iver),folklore,Taylor Swift,7/24/2020,USUG12002838,3572,22.7,757789060.0,81489.0,55181767.0,72.0,144150380.0,1468017.0,177809.0,72512290.0,553360638.0,14052190.0,70.0,10081.0,62.0,19.0,115184.0,45.0,25760635.0,23011.0,1831311.0,0,2020,0.06297093,1,2020.0,63,0.010183933,407.80768
THE GIRLS - BLACKPINK THE GAME OST,THE GIRLS (BLACKPINK THE GAME OST),BLACKPINK,8/25/2023,KRA402300038,3596,22.7,116539500.0,7964.0,8670175.0,62.0,92628390.0,2102936.0,30.0,204176.0,870565.0,41655609.0,7.0,4506.0,86.0,13.0,253740.0,24.0,1084444.0,941.0,220900.0,0,2023,0.010967571,0,2023.0,14,0.022702942,6586.355
Raja Ji,Raja Ji,Pawan Singh,6/30/2023,ING642304903,3581,22.7,27244358.0,456.0,263080.0,61.0,175350820.0,995898.0,182200.0,26534406.0,265917250.0,29757537.0,28.0,5953.5,86.0,15.0,237120.5,17.0,12735768.5,7832.0,12266.0,0,2023,0.0060787,1,2023.0,8,0.0056794663,145.63261
ýý ýýýýýýýýýý,ýý ýýýýýýýýýý - Single,A.V.G,7/17/2023,DGA062340713,3593,22.7,10694922.0,5363.0,288263.0,50.0,120681040.0,653249.0,182200.0,762205.0,16374449.0,292889844.0,7.0,5953.5,86.0,15.0,237120.5,17.0,12735768.5,7832.0,1593368.0,0,2023,0.003307848,0,2023.0,1,0.0054130293,4.183325
Love Sosa,Finally Rich (Deluxe),Chief Keef,1/1/2012,USUM71214600,3586,22.7,757522370.0,224483.0,30472220.0,74.0,101146930.0,1073571.0,186541.0,59591708.0,450672924.0,2329764.0,36.0,1404.0,51.0,9.0,17953.0,6.0,199348206.0,785640.0,1130370.0,1,2012,0.061888505,2,2012.0,1,0.010613984,319.45465
HIND'S HALL,HIND'S HALL,Macklemore,5/10/2024,ZZOPM2445925,3589,22.7,22463244.0,2291.0,2406268.0,73.0,2237688.0,147286.0,182200.0,111800.0,272100.0,98142716.0,6.0,985.0,86.0,3.0,1686021.0,1.0,98723.0,229.0,86524.0,1,2024,0.0017960563,0,2024.0,2,0.06582103,0.61361355
Skibidi,"Antipositive, Pt. 2",Little Big,10/5/2018,RUA591801291,3577,22.7,46872736.0,21343.0,1515150.0,49.0,876122400.0,6497142.0,552680.0,35154080.0,460636179.0,10539876.0,14.0,14.0,86.0,2.0,6971.0,17.0,584101.0,8545.0,1055258.0,0,2018,0.022039995,2,2018.0,1,0.007415794,63.606453
I'm Geekin,I'm Geekin,DDG,4/21/2023,USSM12302214,3584,22.7,76004504.0,24334.0,3477076.0,60.0,9862592.0,231074.0,480208.0,182882820.0,1467434192.0,203939429.0,9.0,15042.0,351.0,10.0,94029.0,17.0,1710046.0,1518.0,132370.0,1,2023,0.008715562,1,2023.0,2,0.023429437,380.84003
Hey Lil Mamï¿,Sol Marï¿½,Eladio Carrion,1/19/2024,QMFMG2346935,3574,22.7,77975790.0,7057.0,10565513.0,71.0,27130600.0,231540.0,182200.0,26534406.0,265917250.0,110197195.0,11.0,1124.0,3.0,9.0,72838.0,9.0,554815.0,328.0,262176.0,0,2024,0.00700153,0,2024.0,5,0.008534312,145.63261
Eres Mï¿½,"Fï¿½ï¿½rmula, Vol. 2 (Deluxe Edit",Romeo Santos,2/25/2014,USSD11300464,3583,22.7,562983230.0,52754.0,16157389.0,73.0,1452593500.0,4997178.0,261129.0,33076170.0,314778494.0,224225223.0,25.0,9125.0,7.0,27.0,377492.0,10.0,12735768.5,7832.0,3343573.0,0,2014,0.07396457,3,2014.0,6,0.003440177,126.665535
Sunrise,One Thing At A Time,Morgan Wallen,3/3/2023,USUG12300812,3579,22.7,104516300.0,16554.0,1412703.0,67.0,44535668.0,284688.0,32776.0,2219054.0,23849216.0,98142716.0,3.0,155.0,86.0,15.0,237120.5,17.0,68775651.0,10824.0,153036.0,0,2023,0.009077998,0,2023.0,20,0.0063923816,67.70159
ME! (feat. Brendon Urie of Panic! At The Disco),ME!,Taylor Swift,4/26/2019,USUG11901267,3588,22.7,859985860.0,17061.0,4818145.0,67.0,441233060.0,6454290.0,182200.0,26534406.0,265917250.0,472215964.0,112.0,56082.0,86.0,27.0,51446.0,7.0,109321182.0,155826.0,2764962.0,0,2019,0.07634141,2,2019.0,63,0.01462785,145.63261
Para de Mentir,Para de Mentir,Oruam,11/16/2023,BCM9A2300096,3569,22.7,44091444.0,4971.0,5768959.0,67.0,81099680.0,575459.0,182200.0,226237.0,1998040.0,349814773.0,28.0,5953.5,86.0,16.0,466460.0,8.0,12735768.5,7832.0,854584.0,0,2023,0.0050920146,0,2023.0,1,0.0070957122,1.2416946
TRYNA MAKE SURE,TRYNA MAKE SURE,Moneybagg Yo,5/3/2024,USUM72404717,3591,22.7,5588636.0,1252.0,7389987.0,67.0,5680064.0,87918.0,182200.0,26534406.0,265917250.0,191383970.0,17.0,2.0,27.0,3.0,1369715.0,18.0,4153458.0,165.0,32511.0,1,2024,0.0009277834,0,2024.0,5,0.01547852,145.63261
Yo Ya No Vuelvo Contigo - En Vivo,Viva Mï¿½ï¿½xico (En V,Grupo Firme,11/25/2020,QZDQH1908793,3587,22.7,1969714.0,502.0,83027.0,35.0,678412540.0,2502471.0,2322.0,547396.0,10405552.0,17029446.0,28.0,5953.5,86.0,15.0,237120.5,3.0,516773.0,1499.0,854584.0,0,2020,0.014015149,1,2020.0,7,0.003688717,235.64227
Bella y Sensual,Golden,Romeo Santos,7/21/2017,USSD11700316,3611,22.6,494373630.0,45589.0,20264304.0,66.0,824555400.0,3078270.0,48062.0,5427309.0,40949580.0,254653941.0,35.0,3741.0,4.0,27.0,345817.0,27.0,156433703.0,28254.0,1736972.0,0,2017,0.055404954,2,2017.0,6,0.0037332496,112.92075
Bertahan Terluka,Bertahan Terluka - Single,Fabio Asher,2/2/2022,SGB502203331,3603,22.6,171663870.0,10620.0,2901653.0,35.0,169981700.0,823356.0,1446616.0,315673380.0,4039554717.0,2312695.0,5.0,2475.0,86.0,15.0,237120.5,17.0,12735768.5,7832.0,89958.0,0,2022,0.02131859,2,2022.0,2,0.0048437975,218.21489
if looks could kill,if looks could kill,Destroy Lonely,3/3/2023,USUM72302654,3618,22.6,88771700.0,46086.0,4886494.0,62.0,11580205.0,273458.0,3641.0,2217176.0,13785559.0,2668776.0,3.0,27.0,35.0,15.0,237120.5,7.0,306963.0,838.0,456300.0,1,2023,0.007179179,0,2023.0,2,0.023614347,608.7801
Save Me The Trouble,"Save Me The Trouble, Heartbreak On The Map, Bigger Houses",Dan + Shay,7/14/2023,USWB12302904,3616,22.6,28945482.0,3303.0,2239918.0,52.0,148269620.0,1257935.0,2424.0,90595.0,1916491.0,98142716.0,10.0,141650.0,2.0,3.0,88393.0,13.0,13593333.0,1095.0,219049.0,0,2023,0.005282604,0,2023.0,4,0.008484112,37.359177
Marisola - Remix,Marisola (Remix),Cris Mj,12/15/2022,CLA1D2200030,3621,22.6,325264200.0,47780.0,22081093.0,70.0,148269620.0,1257935.0,28194.0,7137722.0,83764776.0,98142716.0,9.0,18164.0,20.0,18.0,549718.0,24.0,590914.0,374.0,854584.0,1,2022,0.028452544,1,2022.0,6,0.008484112,253.15562
Trampoline,Trampoline,SHAED,5/18/2018,QZ47A1800201,3615,22.6,229366200.0,37923.0,4719100.0,55.0,96307330.0,1364046.0,598075.0,72671260.0,815192203.0,6201413.0,47.0,270234.0,86.0,13.0,7187.0,43.0,241661372.0,124369.0,854584.0,0,2018,0.020855846,1,2018.0,1,0.014163481,121.508415
Alone (with Nicki Minaj),Alone,Kim Petras,4/21/2023,USUG12302442,3622,22.6,79045340.0,18284.0,6628769.0,55.0,34142536.0,565870.0,19430.0,9297727.0,105037367.0,711554335.0,42.0,61153.0,858.0,18.0,214894.0,44.0,12737821.0,856.0,994509.0,1,2023,0.006983232,0,2023.0,1,0.016573781,478.49973
Godï¿½ï¿½ï¿½,GO LIVE,Stray Kids,6/17/2020,US5TA2000037,3600,22.6,354643700.0,30447.0,7012694.0,68.0,529909820.0,8469062.0,147664.0,141180980.0,703479878.0,34239087.0,14.0,887.0,20.0,5.0,70358.0,16.0,2869102.0,9153.0,854584.0,0,2020,0.040436916,2,2020.0,7,0.015982084,956.08966
Te Vi,Los muchachos vol. 1 - EP,Piso 21,6/1/2018,MXF151800454,3610,22.6,752708860.0,62653.0,31913503.0,70.0,535764830.0,2159262.0,751220.0,59390270.0,427823320.0,131977173.0,68.0,16739.0,69.0,46.0,347376.0,31.0,41720770.0,12717.0,2326604.0,0,2018,0.07038639,3,2018.0,4,0.004030244,79.05833
I Wanna Be Yours,AM,Arctic Monkeys,1/1/2013,GBCEL1300373,3597,22.6,2185240300.0,277753.0,129062801.0,86.0,109538376.0,1268458.0,2636.0,16502076.0,105020737.0,98142716.0,39.0,2746.0,86.0,36.0,2608421.0,35.0,38918532.0,20659.0,4280207.0,0,2013,0.17260286,1,2013.0,5,0.011580042,6257.898
Boyfriend,Believe,Justin Bieber,1/1/2012,USUM71202650,3614,22.6,538918200.0,73149.0,29404069.0,70.0,992302800.0,6629367.0,260418.0,26028740.0,149188520.0,184669606.0,43.0,5481.0,66.0,20.0,206290.0,17.0,196398467.0,707576.0,3052967.0,0,2012,0.06259114,3,2012.0,14,0.0066807917,99.94947
PARANOIA,PARANOIA,HEARTSTEEL,10/23/2023,QZH6S1900806,3601,22.6,77600264.0,13012.0,1664856.0,67.0,50406344.0,923571.0,11600.0,11407462.0,80073768.0,76473184.0,28.0,80.0,86.0,15.0,237120.5,17.0,196297.0,107.0,74897.0,0,2023,0.0072328136,0,2023.0,1,0.018322535,983.3172
Story of My Life,Story of My Life,One Direction,10/28/2013,GBHMU1300210,3607,22.6,1275036200.0,143693.0,85520811.0,79.0,264658340.0,3696633.0,330028.0,105141660.0,862277477.0,62831.0,101.0,86998.0,111.0,44.0,322268.0,24.0,303993932.0,275062.0,9015652.0,0,2013,0.10616544,3,2013.0,4,0.013967571,318.58313
Black Summer,Black Summer,Red Hot Chili Peppers,2/4/2022,USWB12105880,3606,22.6,128264130.0,34856.0,14539064.0,57.0,57252736.0,907529.0,4321.0,1049186.0,20590526.0,97206641.0,21.0,184255.0,100.0,17.0,35774.0,23.0,7419824.0,2929.0,1471206.0,0,2022,0.01116997,0,2022.0,3,0.015851295,242.75497
Devil You Know,Devil You Know - Single,Tyler Braden,2/2/2024,USWB12400281,3599,22.6,37634336.0,4046.0,11535906.0,35.0,12646991.0,155250.0,182200.0,26534406.0,265917250.0,649110857.0,7.0,3216.0,43.0,3.0,11371.0,25.0,23487655.0,1844.0,108677.0,0,2024,0.0035649731,0,2024.0,1,0.012275726,145.63261
run for the hills,THINK LATER,Tate McRae,12/8/2023,USRC12302981,3604,22.6,120880430.0,10296.0,16902097.0,67.0,11115978.0,143233.0,182200.0,26534406.0,265917250.0,1813086064.0,25.0,6894.0,307.0,29.0,297952.0,18.0,13430776.0,1931.0,147452.0,1,2023,0.0100148255,0,2023.0,8,0.012885415,145.63261
I Know - PR1ISVX Edit,I Know (PR1ISVX Edit),Kanii,3/24/2023,USWB12301125,3617,22.6,152454690.0,34461.0,5057389.0,65.0,148269620.0,1257935.0,182200.0,26534406.0,265917250.0,98142716.0,4.0,161.0,86.0,2.0,190.0,17.0,473548.0,562.0,159945.0,1,2023,0.015273904,0,2023.0,2,0.008484112,145.63261
Wish,Wish,Diler Kharkiya,11/20/2020,INS922000422,3598,22.6,10848948.0,1036.0,186826.0,45.0,681881660.0,3559389.0,471.0,58718.0,1327611.0,98142716.0,28.0,5953.5,86.0,15.0,237120.5,17.0,12735768.5,7832.0,42722.0,0,2020,0.014770346,1,2020.0,2,0.0052199527,124.40466
