Review #,Brand,Variety,Style,Country,Points,Top Ten,Price
442,Nongshim,Kalguksoo,Pack,South Korea,45.0,,0.79
441,Ottogi,Spice Seafood,Pack,South Korea,37.5,,0.79
440,Maruchan,Instant Lunch Hot spicy Beef,Cup,USA,27.5,,1.29
439,Little Cook,Tom Yum Seafood Creamy,Bowl,Thailand,30.0,,1.79
438,Samyang,Beef,Bowl,South Korea,37.5,,1.79
437,Nongshim,Big Bowl Spicy Kimchi,Bowl,South Korea,32.5,,1.79
436,Unif,Artificial Beef With Sauerkraut,Bowl,Taiwan,37.5,,1.79
435,Mi Sedaap,Mie Sambal Goreng,Pack,Indonesia,42.5,,0.79
434,Mi Sedaap,Kari Spesial,Pack,Indonesia,45.0,2012 #5,0.79
433,Lucky Me!,Supreme Bulalo,Bowl,Philippines,32.5,,1.79
432,Ve Wong,Instant Bean Thread Seafood,Bowl,Taiwan,25.0,,1.79
431,Unif / Tung-I,Chinese Onion Rice Noodle,Pack,Taiwan,27.5,,0.79
430,Quickchow,Pancit Canton toyo Mansi,Pack,Philippines,50.0,,0.79
429,Quickchow,Chicken Mami,Pack,Philippines,37.5,,0.79
428,Kamfen,E Menm Chicken,,China,37.5,,1.09
427,Koka,Mi Hai Cua Crab Flavor,Pack,Singapore,50.0,,0.79
426,Vifon,Tu quy Chicken,Pack,Vietnam,30.0,,0.79
425,Chikara,Shrimp Udon,Pack,USA,45.0,,0.79
424,Q,Noodle With Sesame Sauce,Pack,Taiwan,32.5,,0.79
423,Noodle Time,Shin Cup,Cup,South Korea,30.0,,1.29
422,Vifon,Mi Lau Thai Thai Stle,Bowl,Vietnam,40.0,,1.79
421,Myojo,Kakesoba Desse Soy Sauce,Bowl,Japan,27.5,,1.79
420,Sapporo Ichiban,Beef Flavorc,Cup,USA,35.0,,1.29
419,Myojo,Ramen Desse Shio,Bowl,Japan,42.5,,1.79
418,iNoodle,Udon Noodle Soup Oriental,Pack,Taiwan,37.5,,0.79
417,Vifon,Tu Quy Spicy Beef,Pack,Vietnam,35.0,,0.79
416,Sapporo Ichiban,Chicken Flavor,Cup,USA,37.5,,1.29
415,Ve Wong,Artificial Classic Beef,Bowl,Taiwan,37.5,,1.79
414,Doll,Artificial Beef Flavor,Pack,Hong Kong,25.0,,0.79
413,Souper,Alimentary Paste Chow Mein,Pack,Taiwan,42.5,,0.79
412,Maruchan,Midori No Tanuki,Bowl,Japan,41.25,,1.79
411,Sunlee,Crab Vermicelli,Bowl,Thailand,32.5,,1.79
410,Lucky Me!,Instant Bulalo Bone Marrow,Pack,Philippines,37.5,,0.79
409,Payless,Instant Mami Chicken,Pack,Philippines,40.0,,0.79
408,Gomex,3 Mien Mi Tom Chua Cay Hot sour Shrimp,Pack,Vietnam,22.5,,0.79
407,Ottogi,Snack Ramyon,Cup,South Korea,35.0,,1.29
406,Vifon,Asian Style Instant Noodles Beef,Pack,Vietnam,37.5,,0.79
405,Ibumie,Harmee Prawn,Pack,Malaysia,32.5,,0.79
404,Vina Acecook,Hao Hao Sate Onion,Pack,Vietnam,37.5,,0.79
403,Maruchan,Instant Lunch Lime Flavor with Shrimp,Cup,USA,22.5,,1.29
402,Sao Tao,Noodle King Scallop Thick,Bowl,Hong Kong,30.0,,1.79
401,Myojo,Suudon Desse Soy Sauce,Bowl,Japan,42.5,,1.79
400,Nissin,Cup Noodles Seafood Curry,Cup,Hong Kong,42.5,,1.29
399,Paldo,Spicy Seafood,Cup,South Korea,37.5,,1.29
398,Paldo,Bowl Noodle Beef With Vegetables,Bowl,South Korea,37.5,,1.79
397,Quickchow,Quickie Mami La Paz Batchoy,Cup,Philippines,30.0,,1.29
396,Vina Acecook,Bestcook Hot spicy Tom Yum Shrimp,Bowl,Vietnam,42.5,,1.79
395,Ottogi,Jin Ramen (Mild),Cup,South Korea,30.0,,1.29
394,Paldo,Hwa Cup Hot Spicy,Cup,South Korea,35.0,,1.29
393,Kamfen,Dried Mix Noodles XO Sauce,Tray,China,20.0,,2.19
392,Nissin,Yakisoba Noodles Karashi,Tray,Japan,50.0,2012 #3,2.19
391,Myojo,Hyoubanya No Chukasoba Oriental,Pack,Japan,42.5,2012 #6,0.79
390,Menraku,Curry Soba,Bowl,Japan,40.0,,1.79
389,Mama,Vegetarian Tom Yum,Pack,Thailand,27.5,,0.79
388,Maruchan,Instant Lunch Cheddar Cheese,Cup,USA,27.5,,1.29
387,Nissin,Bowl Noodles Rich & Savory Beef,Bowl,USA,37.5,,1.79
386,US Canning,Fu Chang Chinese Noodle Company Pork Seafood,Tray,USA,0.0,,2.19
385,Ve Wong,Hot Of Hots Artificial Black Peppered Beef,Bowl,Taiwan,12.5,,1.79
384,Nissin,Demae Iccho Tom Yam Goong Macaroni,Pack,Japan,40.0,,0.79
383,Lucky Me!,Chicken Na Chicken,Pack,Philippines,27.5,,0.79
382,Lucky Me!,N-Rich Artificial Chicken With Ginger,Pack,Philippines,25.0,,0.79
381,Saigon Ve Wong,Kung Fu Artificial Beef Rice Noodle,Pack,Vietnam,42.5,,0.79
380,Rhee Bros Assi,Pho Vietnamese Noodle Soup,Tray,South Korea,37.5,,2.19
379,Nissin,Chow Mein Thai Peanut,Tray,USA,25.0,,2.19
378,Ve Wong,Hot Of Hots Artificial Satay Beef,Bowl,Taiwan,37.5,,1.79
377,Sau Tao,Ho Fan Abalone Chicken,Bowl,Hong Kong,40.0,,1.79
376,Sau Tao,Noodle King Lobster Thick,Bowl,Hong Kong,27.5,,1.79
375,Vifon,Pho Bo Beef Rice Noodle,Pack,Vietnam,5.0,,0.79
374,Vifon,Asian Style Instant Noodles Shrimp,Pack,Vietnam,37.5,,0.79
373,Nissin,Cup Noodles Chicken Vegetable,Cup,USA,27.5,,1.29
372,Noodle Time,Spicy Thai,Bowl,Canada,5.0,,1.79
371,Nissin,Chow Noodles Alfredo,Tray,USA,37.5,,2.19
370,Fuku,Superior Soup,Pack,Hong Kong,50.0,,0.79
369,Bon Go Jang,Tofu Udon Dosirak,Tray,South Korea,37.5,,2.19
368,Knorr,Chili Pork,Cup,Thailand,35.0,,1.29
367,Saigon Ve Wong,Kung Fu Artificial Chicken,Pack,Vietnam,32.5,,0.79
366,Payless,Pancit Shanghai,Pack,Philippines,27.5,,0.79
365,Nissin,Cup Noodles Prawn,Cup,Singapore,32.5,,1.29
364,Sao Tao,Noodle King Beef Hong Kong Style,Bowl,Hong Kong,25.0,,1.79
363,Nissin,Demae Iccho Tonkotsu Macaroni,Pack,Japan,35.0,,0.79
362,Vina Acecook,Daily Hot & Sour With Shrimp,Pack,Vietnam,45.0,,0.79
361,Tayho,Vermicelli With Pork,Bowl,USA,12.5,,1.79
360,Nissin,Cup Noodles Hearty Chicken,Cup,USA,25.0,,1.29
359,Nissin,Bowl Noodles Hot & Spicy Beef,Bowl,USA,37.5,,1.79
358,Doll,Spicy Artificial Pork,Pack,Hong Kong,37.5,,0.79
357,Payless,Xtra Big Kalamansi Pancit Canton,Pack,Philippines,40.0,,0.79
356,Maruchan,Ramen Noodle Soup Roast Beef,Pack,USA,27.5,,0.79
355,Nongshim,Noodle Lite 275 Udon Mushroom,Bowl,South Korea,25.0,,1.79
354,Maruchan,Instant Lunch Chicken 35% Less Sodium,Cup,USA,30.0,,1.29
353,Nissin,Top Ramen Chili,Pack,USA,32.5,,0.79
352,Maruchan,Ramen Noodle Soup Chili,Pack,USA,27.5,,0.79
351,Nissin,Top Ramen Picante Beef,Pack,USA,30.0,,0.79
350,Nissin,Souper Meal Tomato Garlic Shrimp,Bowl,USA,35.0,,1.79
349,Ottogi,Ramen Bokki,Bowl,South Korea,32.5,,1.79
348,Paldo,Bowl Noodle Kimchi,Bowl,South Korea,35.0,,1.79
347,Sunny Maid,Mi Chay Vegetarian,Pack,Taiwan,17.5,,0.79
346,Paldo,Bowl Noodle Spicy Artificial Chicken,Bowl,South Korea,31.25,,1.79
345,Myojo,Charumera Shoyu,Pack,Japan,35.0,,0.79
344,Paldo,Stirfried Kimchi,Pack,South Korea,37.5,,0.79
343,Super Bihun,Goreng Rice Noodles,Pack,Indonesia,45.0,,0.79
342,Nongshim,Shin Big Bowl,Bowl,South Korea,35.0,,1.79
341,Vina Acecook,Daily Vegetarian,Pack,Vietnam,37.5,,0.79
340,Shirakiku,Japanese Style Tokusen Shoyu,Pack,Japan,40.0,,0.79
339,Payless,Xtra Big Chilimansi Pancit Canton,Pack,Philippines,45.0,,0.79
338,Nissin,Big Cup Noodles Chicken,Cup,USA,22.5,,1.29
337,Maruchan,Ramen Noodle Soup Creamy Chicken,Pack,USA,50.0,,0.79
336,Six Fortune,Instant Noodles With Soup,Pack,South Korea,35.0,,0.79
335,Goku Uma,Hot & Spicy Beef,Bowl,Japan,35.0,,1.79
334,Nissin,Big Cup Noodles Beef,Cup,USA,21.25,,1.29
333,Nissin,Big Cup Noodles Shrimp,Cup,USA,22.5,,1.29
332,Nongshim,Champong Oriental Noodles,Cup,South Korea,37.5,"
",1.29
331,Sunlee,Crab Noodle,Bowl,Thailand,45.0,,1.79
330,Vifon,Phu Gia Instant Bean Thread Chicken,Pack,Vietnam,32.5,,0.79
329,Mee Jang,Artificial Beef Flavor,Bowl,Thailand,35.0,,1.79
328,Nongshim,Big Bowl Udon,Bowl,South Korea,45.0,,1.79
327,Gomex,3 Mien Mi Tom Hum Lobster,Pack,Vietnam,35.0,,0.79
326,Little Cook,TVP Curry Chicken,Bowl,Thailand,40.0,,1.79
325,Mee Jang,Artificial Pork,Bowl,Thailand,35.0,,1.79
324,Nongshim,Big Bowl Spicy Shrimp,Bowl,South Korea,35.0,,1.79
323,Ottogi,Jin Ramen (Hot),Cup,South Korea,35.0,,1.29
322,Unif,Shrimp Fish,Bowl,Taiwan,37.5,,1.79
321,Little Cook,TVP Spicy Beef,Bowl,Thailand,47.5,,1.79
320,Maruchan,Ramen Noodle Soup Spicy Picante Chicken,Pack,USA,40.0,,0.79
319,Maruchan,Ramen Noodle Soup Oriental,Pack,USA,37.5,,0.79
318,Unif,Super Bowl Artificial Pickled Chilli Beef,Bowl,Taiwan,32.5,,1.79
317,Maruchan,Yakisoba Cheddar Cheese,Tray,USA,40.0,,2.19
316,Unif,Super Bowl Artificial Stewed Pork Chop,Bowl,Taiwan,35.0,,1.79
315,Unif,Super Bowl Artificial Spicy Beef,Bowl,Taiwan,27.5,,1.79
314,Paldo,Dosirac Mushroom,Tray,South Korea,25.0,,2.19
313,Paldo,Dosirac Shrimp,Tray,South Korea,42.5,,2.19
312,Lucky Me!,Supreme Bulalo Artificial Bone Marrow,Bowl,Philippines,17.5,,1.79
311,Vifon,Tasty Mushroom,Pack,Vietnam,20.0,,0.79
310,Lucky Me!,La Paz Batchoy Beef,Pack,Philippines,25.0,,0.79
309,Paldo,Dosirac Beef,Tray,South Korea,37.5,,2.19
308,Tradition,Imitation Chicken Vegetarian,Pack,USA,37.5,,0.79
307,Royal Umbrella,Vegetarian Tom Yum,Cup,Thailand,27.5,,1.29
306,Rhee Bros Assi,Rice Noodle Anchovy Flavor,Tray,South Korea,37.5,,2.19
305,Lucky Me!,Supreme Special Beef Carne De Vaca,Bowl,Philippines,37.5,,1.79
304,Mama,Pho Bo Rice Noodle Artificial Beef,Bowl,Thailand,35.0,,1.79
303,Paldo,Dosirac Artificial Chicken,Tray,South Korea,32.5,,2.19
302,Samyang,Bowl Noodle Picante Beef,Bowl,South Korea,37.5,,1.79
301,Dragonfly,Guilin Style Rice Vermicelli,Bowl,China,45.0,,1.79
300,Wu Mu,Steam Spinach Ramen With Onion,Pack,Taiwan,50.0,,0.79
299,Lucky Me!,Supreme Sotanghon Artificial Chicken Vermicelli ,Bowl,Philippines,37.5,,1.79
298,Nongshim,Hearty Rice Noodle Spicy Veggie Consomme,Pack,South Korea,27.5,,0.79
297,Rhee Bros Assi,Rice Noodle Hot & Spicy Kimchi,Tray,South Korea,32.5,,2.19
296,Nissin,Cup Noodles Crab,Cup,Hong Kong,32.5,,1.29
295,Tablemark,Soybean Paste,Bowl,Japan,45.0,,1.79
294,Paldo,South Korean Seafood,Pack,South Korea,37.5,,0.79
293,Tiger,Onion Flaver Rice Noodle,Bowl,Taiwan,0.0,,1.79
292,Paldo,South Korean U Dong,Pack,South Korea,37.5,,0.79
291,Nongshim,Shin Bowl,Bowl,South Korea,30.0,,1.79
290,Doll,Spicy Artificial Beef,Pack,Hong Kong,30.0,,0.79
289,Paldo,South Korean Broad Noodle,Pack,South Korea,20.0,,0.79
288,Saigon Ve Wong,Kung Fu Artificial Beef Rice Noodle,Pack,South Korea,32.5,,0.79
287,Paldo,King Cup Lobster,Cup,South Korea,37.5,,1.29
286,Myojo,Hyoubanya No Yakisoba Oriental,Tray,Japan,40.0,,2.19
285,Doll,Artificial Chicken,Pack,Hong Kong,45.0,2012 #9,0.79
284,Nissin,Cup Noodles Seafood,Cup,Hong Kong,45.0,,1.29
283,Paldo,King Cup Kimchi Pot Stew,Cup,South Korea,40.0,,1.29
282,Doll,Pickled Vegetable,Pack,Hong Kong,42.5,,0.79
281,Mama,Oriental Kitchen Hot Spicy,Cup,Thailand,30.0,,1.29
280,Rhee Bros Assi,Rice Noodle Katsuo,Tray,South Korea,40.0,,2.19
279,Rhee Bros Assi,Rice Noodles Seafood,Tray,South Korea,37.5,,2.19
278,Fortune,Udon Mushroom,Pack,USA,30.0,,0.79
277,Vina Acecook,Oh! Ricey Beef Rice Noodles,Pack,Vietnam,40.0,,0.79
276,Wai Wai,Chili Paste Tom Yum,Pack,Thailand,32.5,,0.79
275,Mama,Cup Shrimp Tom Yum Flavor,Cup,Thailand,37.5,,1.29
274,Ve Wong,Kung Fu Artificial Soybean Paste,Pack,Taiwan,40.0,,0.79
273,Wai Wai,Minced Pork Tom Yum,Pack,Thailand,25.0,,0.79
272,Vina Acecook,Mi Lau Thai Artificial Chicken,Pack,Vietnam,35.0,,0.79
271,Paldo,South Korean Noodle Kimchi Flavor,Pack,South Korea,35.0,,0.79
270,Wu Mu,Dried Noodle With BBQ Pork,Pack,Taiwan,20.0,,0.79
269,Paldo,Spicy Shrimp Bowl,Bowl,South Korea,35.0,,1.79
268,Nissin,Cup Noodles Spicy Chile Chicken,Cup,USA,35.0,,1.29
267,Mama,Pork,Cup,Thailand,20.0,,1.29
266,Vina Acecook,Mi Lau Thai Shrimp,Pack,Vietnam,40.0,,0.79
265,Nissin,Cup Noodles Chicken,Cup,USA,35.0,,1.29
264,Vina Acecook,Hao Hao Sour Hot Shrimp,Pack,Vietnam,37.5,,0.79
263,Nissin,Chow Mein Kung Pao Chicken,Tray,USA,15.0,,2.19
262,Vina Acecook,Daily Beef Ball,Pack,Vietnam,37.5,,0.79
261,Vina Acecook,Oh! Ricey Chicken,Pack,Vietnam,37.5,,0.79
260,Nissin,Bowl Noodles Hot & Spicy Shrimp,Bowl,USA,35.0,,1.79
259,Vina Acecook,Mi Lau Thai Seafood,Pack,Vietnam,40.0,,0.79
258,Royal Umbrella,Tom Yum Shrimp,Cup,Thailand,32.5,,1.29
257,Nissin,Cup Noodles Beef,Cup,USA,35.0,,1.29
256,Nissin,Cup Noodles Shrimp,Cup,USA,35.0,,1.29
255,Mama,Oriental Kitchen Spicy Seafood,Cup,Thailand,37.5,,1.29
254,Vina Acecook,Daily Hot & Spicy Tom Yun,Pack,Vietnam,40.0,,0.79
253,Nongshim,Bowl Noodle Spicy Seafood,Bowl,USA,42.5,,1.79
252,Fortune,Udon Chicken,Pack,USA,32.5,,0.79
251,Fortune,Udon Beef,Pack,USA,35.0,,0.79
250,Wu Mu,Steamed Noodle Sesame Oil,Pack,Taiwan,37.5,,0.79
249,Unif,100 Artificial Spicy Beef,Pack,Taiwan,37.5,,0.79
248,Koka,Tomato,Pack,Singapore,47.5,,0.79
247,Myojo,Udon Mushroom,Pack,Japan,30.0,,0.79
246,Mama,Artificial Pork Jumbo,Pack,Thailand,30.0,,0.79
245,Six Fortune,Broad Noodles,Pack,South Korea,37.5,,0.79
244,Nissin,Karashi Mayo Yakisoba,Tray,Japan,47.5,,2.19
243,Myojo,Udon Hot & Spicy,Pack,Japan,45.0,,0.79
242,Fashion Foods,Tom Klong,Bowl,Thailand,20.0,,1.79
241,Fu Chang Chinese Noodle Company,Hot & Spicy Beef,Tray,USA,40.0,,2.19
240,Sanyo Foods,Aunt Mentaiko Durum Spaghetti,Bowl,Japan,45.0,,1.79
239,Ottogi,Ppushu Ppushu Sweet & Sour,Pack,South Korea,17.5,,0.79
238,Nissin,Chow Noodles Tomato Basil,Bowl,USA,40.0,,1.79
237,Koka,Spicy Seafood Marinara,Bowl,Singapore,30.0,,1.79
236,Koka,Spicy Sesame,Pack,Singapore,50.0,,0.79
235,Koka,Curry,Pack,Singapore,42.5,,0.79
234,Myojo,Udon Shrimp,Pack,Japan,37.5,,0.79
233,Koka,Tom Yum Rice Noodles,Bowl,Singapore,35.0,,1.79
232,Indomie,Mi Goreng Jumbo Beef,Pack,Indonesia,50.0,,0.79
231,Indomie,Onion Chicken,Pack,Indonesia,45.0,,0.79
230,Lucky Me!,Supreme Instant Mami Noodles With Free Crackers,Bowl,Philippines,37.5,,1.79
229,Myojo,Udon Chicken,Pack,Japan,37.5,,0.79
228,Vifon,Pho Ga Instant rice Noodle,Bowl,Vietnam,20.0,,1.79
227,Quickchow,Bihon Guisado Rice Noodle,Pack,Philippines,17.5,,0.79
226,Nissin,Chow Noodles Cheddar Cheese,Tray,USA,40.0,,2.19
225,Ottogi,Snack Ramyon,Pack,South Korea,37.5,,0.79
224,Mama,Instant Bowl Noodles Artificial Pork,Bowl,Thailand,27.5,,1.79
223,Koka,Laksa Singapura,Bowl,Singapore,42.5,,1.79
222,Myojo,Udon Crab,Pack,Japan,30.0,,0.79
221,Nissin,Top Ramen Beef,Pack,USA,37.5,,0.79
220,Wei Lih,Good Good Eat Super Ramen Original,Pack,Taiwan,30.0,,0.79
219,Six Fortune,Tom Yam Instant soup Noodle,Pack,South Korea,27.5,,0.79
218,Maruchan,Yakisoba Sweet & Sour Chicken,Tray,USA,30.0,,2.19
217,Samyang,Bowl Noodle Kimchi,Bowl,South Korea,40.0,,1.79
216,Maruchan,Instant Lunch Roast Chicken Flavor,Cup,USA,27.5,,1.29
215,Maruchan,Yakisoba Chicken,Tray,USA,20.0,,2.19
214,Maruchan,Yakisoba Teriyaki Beef,Tray,USA,20.0,,2.19
213,Nongshim,Bowl Noodle Spicy Artificial Lobster,Bowl,USA,40.0,,1.79
212,Maruchan,Yakisoba Roast chicken,Tray,USA,37.5,,2.19
211,Vina Acecook,Kingcook Tomato Sauce Pork,Tray,Vietnam,35.0,,2.19
210,Rocket Brand,Satoimo Noodles,Pack,China,25.0,,0.79
209,Nissin,Souper Meal Beef Flavor Minestrone,Bowl,USA,30.0,,1.79
208,Sao Tao,Ramen King Scallop Seafood,Pack,China,42.5,,0.79
207,Sapporo Ichiban,Original Flavor,Pack,USA,35.0,,0.79
206,Bon Go Jang,Deuchi Udon,Bowl,South Korea,30.0,,1.79
205,Sapporo Ichiban,Beef Flavor,Pack,USA,45.0,,0.79
204,Nongshim,Bowl Noodle Spicy Shrimp,Bowl,USA,25.0,,1.79
203,Nongshim,Bowl Noodle Hot & Spicy,Bowl,USA,20.0,,1.79
202,Nongshim,Bowl Noodle Cabbage Kimchi,Bowl,USA,32.5,,1.79
201,Nongshim,Bowl Noodle Beef Ginger,Bowl,USA,35.0,,1.79
200,Nongshim,Bowl Noodle Spicy Chicken,Bowl,USA,45.0,,1.79
199,Samyang,Chinese Soybean Paste,Pack,South Korea,20.0,,0.79
198,Shirakiku,Sanukiya Somen,Bowl,Japan,42.5,,1.79
197,Rhee Bros Assi,Rice Noodle With Spicy Flavored Soup,Tray,South Korea,22.5,,2.19
196,Nissin,Cup Noodles Pani Puri,Cup,India,15.0,,1.29
195,Myojo,Chukazanmai Served Cool Sesame Flavored Rice Vinegar Sesame,Pack,Japan,30.0,,0.79
194,Saigon Ve Wong,Kung Fu Instant Rice Noodles Artificial Chicken,Pack,Vietnam,35.0,,0.79
193,Boss,Shrimp Tom Yum Flavor,Bowl,Thailand,25.0,,1.79
192,Paldo,Soy Flavor Noodle,Pack,South Korea,42.5,,0.79
191,Wu Mu,Steamed Noodle Chinese Herbs,Pack,Taiwan,32.5,,0.79
190,Maggi,Perencah Tom Yam,Pack,Malaysia,29.0,,0.79
189,Nissin,Cup Noodles Manchurian,Cup,India,30.0,,1.29
188,Nongshim,Udon,Pack,South Korea,40.0,,0.79
187,Paldo,Hwa Ramyun Soy Peptide,Pack,South Korea,40.0,,0.79
186,Paldo,Teumsae Ramyun,Pack,South Korea,35.0,,0.79
185,Shirakiku,Sanukiya Udon,Bowl,Japan,37.5,,1.79
184,Myojo,Chukazanmai Soy Sauce,Pack,Japan,37.5,,0.79
183,Nissin,Bowl Noodles Hot & Spicy Chicken,Bowl,USA,20.0,,1.79
182,Myojo,Chukazanmai Soy Sauce chili Oil,Pack,Japan,32.5,,0.79
181,Kamfen,Noodle King Thin Wonton,Pack,China,20.0,,0.79
180,Myojo,Hyobanya No Yakisoba Sauce Flavor,Tray,Japan,47.5,,2.19
179,Mama,Kimchi,Pack,Thailand,30.0,,0.79
178,Mama,Oriental Style Clear Soup,Pack,Thailand,20.0,,0.79
177,Vifon,Hu Tieu Bo Kho An Lien Beef,Pack,Vietnam,37.5,,0.79
176,Paldo,Dosirac Pork,Tray,South Korea,41.25,,2.19
175,Samyang,Cold Ramen With Ponytail Radish,Pack,South Korea,30.0,,0.79
174,Lucky Me!,Sotanghon Artificial Chicken,Pack,Philippines,2.5,,0.79
173,Unif / Tung-I,Instant Bean Vermicelli Shrimp,Pack,Taiwan,15.0,,0.79
172,Mama,Flat Noodle Tom Yum,Pack,Thailand,37.5,,0.79
171,Samyang,Japanese Seafood Flavor Udon,Pack,South Korea,37.5,,0.79
170,Myojo,Chukazanmai Soybean Paste,Pack,Japan,35.0,,0.79
169,Samyang,Seafood Party,Pack,South Korea,22.5,,0.79
168,JFC,Japanese Style Noodle Fresh Udon,Bowl,Japan,37.5,,1.79
167,Wai Wai,Crab Instant Rice Vermicelli,Pack,Thailand,25.0,,0.79
166,Koyo,Garlic Pepper,Pack,USA,32.5,,0.79
165,Doll,Sesame Oil,Pack,Hong Kong,35.0,,0.79
164,Unif / Tung-I,Artificial Beef Flavor,Pack,Taiwan,37.5,,0.79
163,Vifon,Asian Style Instant Noodles Chicken,Pack,Vietnam,35.0,,0.79
162,Myojo,Chukazanmai Oriental,Pack,Japan,37.5,,0.79
161,Paldo,Green Tea Chlorella,Pack,South Korea,0.0,,0.79
160,Myojo,Ramen Desse Soy Sauce,Bowl,Japan,15.0,,1.79
159,Mama,Hot & Spicy,Pack,Thailand,17.5,,0.79
158,Mama,Jok Cup Porridge Artificial Pork,Cup,Thailand,25.0,,1.29
157,Nissin,Sotanghon,Cup,Philippines,20.0,,1.29
156,Maruchan,Instant Lunch Cajun Style With chili Piquin Shrimp,Cup,USA,30.0,,1.29
155,Lucky Me!,Pancit Canton,Pack,Philippines,47.5,,0.79
154,Nissin,Creamy Chicken,Cup,USA,17.5,,1.29
153,Sapporo Ichiban,Shrimp Flavor,Cup,USA,17.5,,1.29
152,Wu Mu,Steamed Noodle Garlic & Sesame Oil,Pack,Taiwan,45.0,,0.79
151,Shirakiku,Japanese Style Tokusen Miso,Pack,Japan,30.0,,0.79
150,Chorip Dong,Jjambbong Hot Spicy Seafood,Bowl,South Korea,42.5,,1.79
149,Maruchan,Akai Kitsune Udon,Bowl,Japan,40.0,,1.79
148,Myojo,Okinawa Soba,Pack,Japan,37.5,,0.79
147,Higashi,Nagasaki Sara Udon,Pack,Japan,50.0,,0.79
146,Mama,Pho Bo,Pack,Thailand,25.0,,0.79
145,Sakurai,Vegetarian Flavor,Pack,Japan,35.0,,0.79
144,Nongshim,Kimchi Ramyun,Pack,South Korea,35.0,,0.79
143,Mama,Mamy Chand Clear Soup,Pack,Thailand,27.5,,0.79
142,Nissin,Chow Mein Teriyaki Beef,Tray,USA,45.0,,2.19
141,Six Fortune,Seafood Flavor,Pack,South Korea,25.0,,0.79
140,Mama,Mi Goreng,Pack,Thailand,50.0,,0.79
139,Kamfen,Noodle King Beef,Pack,China,17.5,,0.79
138,Unif,100 Furong Shrimp,,Taiwan,30.0,,1.09
137,Nissin,Bowl Noodles Rich & Savory Chicken,Bowl,USA,17.5,,1.79
136,Mama,Shrimp Creamy Tom Yum,Pack,Thailand,50.0,,0.79
135,Unif / Tung-I,Fresh Shrimp,Pack,Taiwan,32.5,,0.79
134,Global Inspiration,Gyeong-Gi-Do Rice,Bowl,South Korea,22.5,,1.79
133,Baijia,Hot & Sour Rice Noodle,Pack,China,0.0,,0.79
132,Ve Wong,Artificial Peppered Beef,Pack,Taiwan,35.0,,0.79
131,Unif,100 Artificial Shallot Chicken,Pack,Taiwan,32.5,,0.79
130,Sapporo Ichiban,Miso Soybean Paste,Pack,Japan,35.0,,0.79
129,Nongshim,Mupama Tang Myun,Pack,South Korea,35.0,,0.79
128,Mama,Artificial PA-LO Duck,Pack,Thailand,1.0,,0.79
127,Vifon,Mi Chay Vegetarian,Pack,Vietnam,28.0,,0.79
126,Mama,Tom Yam Koong Rice Vermicelli,Pack,Thailand,15.0,,0.79
125,Shirakiku,Japanese Style Tokusen Karami,Pack,Japan,30.0,,0.79
124,Nissin,Yakisoba With Mayonnaise/Mustard Packet,Tray,Japan,50.0,,2.19
123,Wai Wai,Minced Pork Soeng Kreung,Pack,Thailand,37.0,,0.79
122,Doll,Shrimp Wonton,Pack,Hong Kong,40.0,,0.79
121,Ottogi,Bekse Curry,Pack,South Korea,40.0,,0.79
120,Samyang,Beef,Pack,South Korea,40.0,,0.79
119,Ve Wong,Artificial Pork & Chicken,Pack,Taiwan,34.0,,0.79
118,Paldo,Bibim Men,Pack,South Korea,37.5,,0.79
117,Ottogi,Ramyonsari,Pack,South Korea,40.0,,0.79
116,Mama,Nam Vang,Pack,Thailand,36.0,,0.79
115,Ottogi,Miso Ramyun,Pack,South Korea,28.0,,0.79
114,Samyang,Kimchi,Pack,South Korea,29.0,,0.79
113,Nongshim,Hooroorook ,Pack,South Korea,40.0,,0.79
112,Ottogi,Jiajang Noodle,Pack,South Korea,37.5,,0.79
111,Ottogi,Odongtongmyon Seafood Spicy,Pack,South Korea,32.5,,0.79
110,Lucky Me!,Artificial Chicken,Pack,Philippines,15.0,,0.79
109,Mama,Pad Thai,Pack,Thailand,31.0,,0.79
108,Teriyaki Time,Ramen,Bowl,USA,20.0,,1.79
107,Ottogi,Pow Crunch Teriyaki,Pack,South Korea,11.0,,0.79
106,GreeNoodle,Tom Yum,Pack,Thailand,5.0,,0.79
105,Indomie,Special Fried Curly Noodle,Pack,Indonesia,50.0,2012 #1,0.79
104,Maruchan,Ramen Noodle Soup Chicken,Pack,USA,20.0,,0.79
103,Ve Wong,Vegetarian Flavor,Pack,Taiwan,30.0,,0.79
102,Indomie,Soto Mie,Pack,Indonesia,15.0,,0.79
101,Ve Wong,Artificial Sesame Chicken,Pack,Taiwan,42.5,,0.79
100,Unif / Tung-I,Artificial Chinese Beef,Pack,Taiwan,28.5,,0.79
99,Ve Wong,Kung Fu Artificial Onion,Pack,Taiwan,27.5,,0.79
98,Unif / Tung-I,Chah Chiang,Pack,Taiwan,25.0,,0.79
97,Saigon Ve Wong,Kung Fu Mi Tom Chua Sour Shrimp,Pack,Vietnam,25.0,,0.79
96,Saigon Ve Wong,Kung Fu Artificial Pork Flavor,Pack,Vietnam,37.5,,0.79
95,Wei Lih,Artificial Beef Flavor,Pack,Taiwan,10.0,,0.79
94,Mama,Artificial Chicken,Pack,Thailand,25.0,,0.79
